id,title,genres,cast,overview,production_companies,director_name
1581,The Holiday,"['Comedy', 'Romance']","['Amanda Woods', 'Iris Simpkins']",two women one cameron diaz from america and one kate winslet from britain swap homes at christmastime after bad breakups with their boyfriends each woman finds romance with a local man jude law jack black but realizes that the imminent return home may end the relationship,"['Columbia Pictures', 'Universal Pictures', 'Waverly Films', 'Relativity Media']",['Nancy Meyers']
9798,Enemy of the State,"['Action', 'Drama', 'Thriller']","['Robert Clayton Dean', 'Edward ""Brill"" Lyle']",hotshot washington lawyer robert dean becomes a victim of hightech identity theft when a hacker slips an incriminating video into his pocket soon a rogue national security agent sets out to recover the tape  and destroy dean,"['Jerry Bruckheimer Films', 'Scott Free Productions', 'Touchstone Pictures', 'No Such Productions']",['Tony Scott']
22897,It's Complicated,"['Comedy', 'Romance']","['Jane Adler', 'Jake Adler']",ten years after their divorce jane and jake adler unite for their sons college graduation and unexpectedly end up sleeping together but jake is married and jane is embarking on a new romance with her architect now she has to sort out her life  just when she thought she had it all figured out,"['Universal Pictures', 'Scott Rudin Productions', 'Waverly Films', 'Dentsu', 'Relativity Media']",['Nancy Meyers']
298,Ocean's Thirteen,"['Crime', 'Thriller']","['Daniel Ocean', 'Robert “Rusty” Charles Ryan']",danny oceans team of criminals are back and composing a plan more personal than ever when ruthless casino owner willy bank doublecrosses reuben tishkoff causing a heart attack danny ocean vows that he and his team will do anything to bring down willy bank along with everything hes got even if it means asking for help from an enemy,"['Village Roadshow Pictures', 'Section Eight', 'Jerry Weintraub Productions', 'Warner Bros.']",['Steven Soderbergh']
7484,Open Season,"['Adventure', 'Animation', 'Family']","['Boog (voice)', 'Elliot (voice)']",boog a domesticated 900lb grizzly bear finds himself stranded in the woods 3 days before open season forced to rely on elliot a fasttalking mule deer the two form an unlikely friendship and must quickly rally other forest animals if they are to form a ragtag army against the hunters,['Sony Pictures Animation'],"['Jill Culton', 'Roger Allers', 'Anthony Stacchi']"
157350,Divergent,"['Adventure', 'Action', 'Science Fiction']","['Beatrice ""Tris"" Prior', 'Tobias ""Four"" Eaton']",in a world divided into factions based on personality types tris learns that shes been classified as divergent and wont fit in when she discovers a plot to destroy divergents tris and the mysterious four must find out what makes divergents dangerous before its too late,"['Summit Entertainment', 'Red Wagon Entertainment']",['Neil Burger']
853,Enemy at the Gates,['War'],"['Vassili Zaitsev', 'Tania Chernova']",enemy at the gates is a war film from jeanjacques annaud from 2001 that takes place during the battle of stalingard in world war ii between the russians and the germans,"['Paramount Pictures', 'Swanford Films', 'Mandalay Pictures', 'Little Bird', 'KC Medien', 'Reperage', 'DOS', 'MP Film Management']",['Jean-Jacques Annaud']
10159,The Rundown,"['Adventure', 'Action', 'Comedy', 'Thriller']","['Beck', 'Travis']",when travis the mouthy son of a criminal disappears in the amazon in search of a treasured artifact his father sends in beck who becomes traviss rival for the affections of mariana a mysterious brazilian woman with his steely disposition beck is a man of few words  but it takes him all the discipline he can muster to work with travis to nab a tyrant whos after the same treasure,"['Columbia Pictures', 'Universal Pictures', 'Strike Entertainment', 'WWE Studios', 'Misher Films', 'IM3 Entertainment']",['Peter Berg']
9593,Last Action Hero,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']","['Jack Slater', 'John Practice']",danny is obsessed with a fictional movie character action hero jack slater when a magical ticket transports him into jacks latest adventure danny finds himself in a world where movie magic and reality collide now its up to danny to save the life of his hero and new friend,"['Columbia Pictures Corporation', 'Oak Productions']",['John McTiernan']
1904,Memoirs of a Geisha,"['Drama', 'History', 'Romance']","['Sayuri', 'Hatsumomo']",a sweeping romantic epic set in japan in the years before world war ii a penniless japanese child is torn from her family to work as a maid in a geisha house,"['DreamWorks SKG', 'Spyglass Entertainment', 'Columbia Pictures Corporation', 'Red Wagon Productions']",['Rob Marshall']
9615,The Fast and the Furious: Tokyo Drift,"['Action', 'Crime', 'Drama', 'Thriller']","['Sean Boswell', 'Neela']",in order to avoid a jail sentence sean boswell heads to tokyo to live with his military father in a lowrent section of the city shaun gets caught up in the underground world of drift racing,['Universal Pictures'],['Justin Lin']
51052,Arthur Christmas,"['Drama', 'Animation', 'Family', 'Comedy']","['Arthur (voice)', 'Steve Claus (voice)']",each christmas santa and his vast army of highly trained elves produce gifts and distribute them around the world in one night however when one of 600 million children to receive a gift from santa on christmas eve is missed it is deemed acceptable to all but one  arthur arthur claus is santas misfit son who executes an unauthorized rookie mission to get the last present half way around the globe before dawn on christmas morning,"['Columbia Pictures', 'Aardman Animations', 'Sony Pictures Animation']","['Barry Cook', 'Sarah Smith']"
297,Meet Joe Black,"['Fantasy', 'Drama', 'Mystery']","['Joe Black', 'William Parrish']",when the grim reaper comes to collect the soul of megamogul bill parrish he arrives with a proposition host him for a vacation among the living in trade for a few more days of existence parrish agrees and using the pseudonym joe black death begins taking part in parrishs daily agenda and falls in love with the mans daughter yet when blacks holiday is over so is parrishs life,"['Universal Pictures', 'City Light Films']",['Martin Brest']
9884,Collateral Damage,"['Action', 'Thriller', 'Drama']","['Gordy Brewer', 'Selena Perrini']",firefighter gordon brewer is plunged into the complex and dangerous world of international terrorism after he loses his wife and child in a bombing credited to claudio the wolf perrini,"['David Foster Productions', 'Bel Air Entertainment', 'Warner Bros.', 'Hacienda Productions']",['Andrew Davis']
16858,All That Jazz,"['Drama', 'Music']","['Joe Gideon', 'Angelique']",bob fosses semiautobiographical film celebrates show business stripped of glitz or giddy illusions joe gideon roy scheider is at the top of the heap one of the most successful directors and choreographers in musical theatre but he can feel his world slowly collapsing around himhis obsession with work has almost destroyed his personal life and only his bottles of pills keep him going,"['Twentieth Century Fox Film Corporation', 'Columbia Pictures Corporation']",['Bob Fosse']
62764,Mirror Mirror,"['Adventure', 'Fantasy', 'Drama', 'Comedy', 'Science Fiction', 'Family']","['Evil Queen', 'Snow White']",after she spends all her money an evil enchantress queen schemes to marry a handsome wealthy prince theres just one problem  hes in love with a beautiful princess snow white now joined by seven rebellious dwarves snow white launches an epic battle of good vs evil,"['Relativity Media', 'Misher Films', 'Yucaipa Films', 'Goldmann Pictures', 'Rat Entertainment', 'Misha Films']",['Tarsem Singh']
22538,Scott Pilgrim vs. the World,"['Action', 'Adventure', 'Comedy']","['Scott Pilgrim', 'Ramona V. Flowers']",scott pilgrim is a film adaptation of the critically acclaimed awardwinning series of graphic novels of the same name by canadian cartoonist bryan lee omalley scott pilgrim is a 23 year old canadian slacker and wannabe rockstar who falls in love with an american delivery girl ramona v flowers and must defeat her seven evil exes to be able to date her,"['Universal Pictures', 'Marc Platt Productions']",['Edgar Wright']
9341,The Core,"['Action', 'Thriller', 'Adventure', 'Science Fiction']","['Dr. Josh Keyes', 'Maj. Rebecca Childs']",geophysicist dr josh keyes discovers that an unknown force has caused the earths inner core to stop rotating with the planets magnetic field rapidly deteriorating our atmosphere literally starts to come apart at the seams with catastrophic consequences to resolve the crisis keyes along with a team of the worlds most gifted scientists travel into the earths core their mission detonate a device that will reactivate the core,"['Paramount Pictures', 'David Foster Productions', 'Horsepower Films', 'LivePlanet', 'Core Productions', 'Munich Film Partners New Century & Company (MFP) Core Productions']",['Jon Amiel']
12107,Nutty Professor II: The Klumps,"['Fantasy', 'Comedy', 'Romance', 'Science Fiction']","['Professor Sherman Klump and various roles', 'Denise Gaines']",the hilarity begins when professor sherman klump finds romance with fellow dna specialist denise gaines and discovers a brilliant formula that reverses aging but shermans thin and obnoxious alter ego buddy love wants outand a big piece of the action and when buddy gets loose things get seriously nutty,"['Imagine Entertainment', 'Universal Pictures']",['Peter Segal']
9637,Scooby-Doo,"['Mystery', 'Adventure', 'Comedy']","['Fred Jones', 'Daphne Blake']",the mystery inc gang have gone their separate ways and have been apart for two years until they each receive an invitation to spooky island not knowing that the others have also been invited they show up and discover an amusement park that affects young visitors in very strange ways,"['Atlas Entertainment', 'Mosaic Media Group', 'Warner Bros.']",['Raja Gosnell']
49049,Dredd,"['Action', 'Science Fiction']","['Judge Dredd', 'Anderson']",in the future america is a dystopian wasteland the latest scourge is mama a prostituteturneddrug pusher with a dangerous new drug and aims to take over the city the only possibility of stopping her is an elite group of urban police called judges who combine the duties of judge jury and executioner to deliver a brutal brand of swift justice but even the topranking judge dredd discovers that taking down mama isnt as easy as it seems in this explosive adaptation of the hugely popular comic series,"['DNA Films', 'Reliance BIG Entertainment', 'IM Global', 'Rena Film', 'Peach Trees']",['Pete Travis']
9339,Click,"['Comedy', 'Drama', 'Fantasy', 'Romance']","['Michael Newman', 'Donna Newman']",a workaholic architect finds a universal remote that allows him to fastforward and rewind to different parts of his life complications arise when the remote starts to overrule his choices,"['Original Film', 'Columbia Pictures Corporation', 'Revolution Studios', 'Happy Madison Productions']",['Frank Coraci']
